epoch,step,train_gap_MAE,train_loss
0,9,3.8496270179748535,19.347911834716797
0,19,4.493268013000488,22.756277084350586
0,29,2.525303840637207,7.621752738952637
0,39,1.5095418691635132,3.3816864490509033
0,49,0.6888316869735718,0.7443392276763916
0,59,0.974233865737915,2.3292484283447266
0,69,0.7614776492118835,0.9589395523071289
0,79,0.8384655714035034,1.3259482383728027
0,89,0.650344729423523,0.8246866464614868
0,99,0.7065982818603516,0.7972918748855591
0,109,0.7074040174484253,0.6742197275161743
0,119,0.7472805380821228,0.8002863526344299
0,129,0.7004207968711853,0.7570011615753174
0,139,0.9006786942481995,1.3881042003631592
0,149,0.6123926639556885,0.6716532707214355
0,159,0.5176047086715698,0.5371917486190796
0,169,0.7247346043586731,1.0807090997695923
0,179,0.6379377841949463,0.6772943735122681
0,189,0.6773127317428589,0.8607681393623352
0,199,0.6136628985404968,0.6542437076568604
0,209,0.6505212783813477,0.8490045070648193
0,219,0.6229864358901978,0.6001421213150024
0,229,0.7441997528076172,0.7758502960205078
0,239,0.6191858053207397,0.5650265216827393
0,249,0.5400733351707458,0.4308807849884033
0,259,0.9203172922134399,1.3466310501098633
0,269,0.6424095034599304,0.7730387449264526
0,279,0.4538440406322479,0.3368190824985504
0,289,0.6892983913421631,0.8552266359329224
0,299,0.7630425691604614,0.9366908073425293
0,309,0.5259848833084106,0.37991997599601746
0,319,0.7762520909309387,0.8523217439651489
0,329,0.6447641849517822,0.6529370546340942
0,339,0.44991856813430786,0.3915083408355713
0,349,0.6578601598739624,0.7168352007865906
0,359,0.6407782435417175,0.8550119400024414
0,369,0.7030313014984131,0.6858475208282471
0,379,0.5601760745048523,0.5214928388595581
0,389,0.4477013945579529,0.3031560778617859
0,399,0.6104068160057068,0.6009288430213928
0,409,0.5451346635818481,0.42879167199134827
0,419,0.5965029001235962,0.5175496339797974
0,429,0.5971708297729492,0.6978280544281006
0,439,0.504507839679718,0.5388909578323364
0,449,0.507420539855957,0.5314404964447021
0,459,0.7470095753669739,0.7882906198501587
0,469,0.6949349045753479,0.8439398407936096
0,479,0.6395788192749023,0.6035733819007874
0,489,0.5333408713340759,0.41540634632110596
0,499,0.4261011779308319,0.3298766613006592
0,509,0.5131334662437439,0.4399101436138153
0,519,0.5327355861663818,0.5154707431793213
0,529,0.6697735786437988,0.7358351945877075
0,539,0.5620867013931274,0.44448122382164
0,549,0.5137425661087036,0.3636739253997803
0,559,0.6896516680717468,0.6615915298461914
0,569,0.6927351951599121,0.7007989883422852
0,579,0.7411083579063416,0.9225186705589294
0,589,0.5604140758514404,0.4993025064468384
0,599,0.5519460439682007,0.46237462759017944
0,609,0.563831090927124,0.5964162349700928
