epoch,train_mse,val_mse,val_mae
1,0.17876929983463635,0.15929878220904048,0.2981539730047821
2,0.10889315503339542,0.13246472999151718,0.27371104135522784
3,0.09172829337885627,0.12764999235586627,0.2687309004612985
4,0.08311611256322064,0.12588206242687666,0.2710596095310168
5,0.07733959385497777,0.10048893562635587,0.2378720310697823
6,0.07143372303722174,0.09197970666005544,0.228718687031399
7,0.06827543721913945,0.10066892652803902,0.2349203670005737
8,0.06558066109873181,0.08797710738050495,0.22265295037288035
9,0.06267566305059072,0.09862435320088288,0.23772754868190515
10,0.06035389366252091,0.08775202511629453,0.22372432412206786
11,0.058694106320590224,0.0841133430136605,0.21581400963342182
12,0.05691564890288308,0.08811573658588692,0.2215051642982619
13,0.05533784114978715,0.07554260785359358,0.20588047654040315
14,0.05339543593757417,0.07863926423267516,0.20859277181866645
15,0.05224003523945817,0.07966660747540469,0.21177411186925627
16,0.05106228173205059,0.07531678181380515,0.20440270727055979
17,0.0501997642265195,0.07592806808902776,0.20874429454335486
18,0.04886579159158892,0.07026478209681788,0.19775807944075244
19,0.048083043298111375,0.07333368169125146,0.20351310462604683
20,0.047221343254474454,0.07255697544676389,0.2033738424077654
21,0.04647998302875423,0.07026956558938258,0.20031095812155422
22,0.04548930366403474,0.06535416708475113,0.18959390749891608
23,0.04497633623671825,0.0713775648050586,0.1992271795537433
24,0.043767217757980606,0.07655279623899931,0.20332763071664472
25,0.04329132152729686,0.06448916270719576,0.189356989737708
26,0.042832746084112916,0.06640099626719874,0.19289104247652664
27,0.04214992225745316,0.06465365552195149,0.18959704264036006
28,0.0415223697018894,0.06814743411802493,0.19756004814524666
29,0.04110770164578549,0.06079002697059779,0.18423023020137771
30,0.04074159469949509,0.06556681878047553,0.19245493474889036
31,0.04005554726521447,0.06571864518224123,0.1908504414210341
32,0.03962784738736962,0.059866152147374584,0.18234366123386364
33,0.039074441590748236,0.05821991205980843,0.17921576769282893
34,0.03863650467068806,0.05938685839214265,0.18329490669858134
35,0.03807158018164448,0.05846924212951503,0.18011612621713538
36,0.03805026034640535,0.05946656474778842,0.1814375788959753
37,0.03753364577916208,0.057867899319542976,0.18034523994762452
38,0.03697428676946615,0.05540534722042368,0.1756122123208294
39,0.03676244458020631,0.05799944616462954,0.17805667223482424
40,0.036603220091606055,0.05678580924475639,0.17963036745137453
41,0.03585867025285588,0.0578480524147704,0.17909177887888938
42,0.03523338118259544,0.05548400274978121,0.17490219125905862
43,0.035180961232833714,0.055028634211489125,0.17523597852722508
44,0.03493885058822239,0.05575899330016844,0.17602073873828822
45,0.034608879853912713,0.055545818329148997,0.17589394351735005
46,0.03415736067861599,0.0560126211914203,0.17811879803352032
