epoch,train_mse,val_mse,val_mae
1,0.17504670938102057,0.1877094068759025,0.3225453183673385
2,0.10710863832153421,0.1263155387481728,0.26309992546682776
3,0.09148227171659888,0.11952999971569528,0.26168925301303175
4,0.08301278366769553,0.1428213299919886,0.2919821714777233
5,0.07604263951715905,0.10741680118365726,0.24984785516008928
6,0.07135761773231826,0.10397645617664876,0.24262984265685583
7,0.06802516098093715,0.09509431404649396,0.2326493126203605
8,0.06433525438097505,0.088015358008659,0.22297172773087562
9,0.06165994872166587,0.09273219398335836,0.2303460284875072
10,0.0595822718937235,0.09210402441801104,0.22807366008068966
11,0.05737203671625063,0.08530487077895685,0.22046260189355846
12,0.05572955783672684,0.07921916775352444,0.21033831008264417
13,0.05423143832934866,0.07622321154704419,0.20768861966350707
14,0.05245634050730726,0.07789899454945629,0.2096733741509498
15,0.05133867725191209,0.0980779124647527,0.23481598995989875
16,0.05019339242740654,0.08318855807493834,0.21673319932563967
17,0.04899066794149137,0.07155041185110923,0.19877238143504528
18,0.04792780701908453,0.0700706432720923,0.19639834311270327
19,0.047186575700424775,0.07011227525994472,0.1977946735855309
20,0.04623484401954753,0.07304889340926628,0.2038918434821857
21,0.04573409774305168,0.06865117176860368,0.19487404682981962
22,0.04476738780586579,0.07024311910006902,0.1982148144666658
23,0.043749888592208096,0.06519822945682625,0.19200673993005762
24,0.04369650858376885,0.06653092245183424,0.19309441004380404
25,0.042743500483267936,0.06802691652406148,0.1948204442903116
26,0.04222268454327884,0.06487612992463596,0.18989231994116898
27,0.041362054853592685,0.07385173245215465,0.20254682169716484
28,0.04126101226123668,0.06344876983320094,0.18714999706111152
29,0.04056391593484278,0.06106473090569743,0.18367669007049772
30,0.04007071835149558,0.06083719178477276,0.18442903217040718
31,0.039201989492026613,0.07087652546854857,0.19689020567108692
32,0.03891178068628663,0.06503854326941975,0.1900730664455079
33,0.03885065314722227,0.05863298514125672,0.18071043091356814
34,0.038328442289607516,0.060981547714947175,0.18351183394668463
35,0.037626616393108395,0.05847817824301092,0.1797366663101734
36,0.037507145330941995,0.059892669767722215,0.18228356923694722
37,0.037179978921591465,0.06160003996073977,0.18538079159363488
38,0.036506112974453414,0.05745299322328318,0.1784490151643334
39,0.036388472288386826,0.05697055668638795,0.1777680880394877
40,0.03618789742258194,0.05628058055776946,0.17826357294566805
41,0.03582286182399473,0.05675946190517029,0.17778571834898063
42,0.03547462029250893,0.06152159911379996,0.18859557111192385
43,0.03515518570736963,0.05580813907696768,0.1764164153729376
44,0.035001555958146725,0.05827024771989891,0.1801580097809631
45,0.03480247390155881,0.061027892478915755,0.18458741164796078
46,0.034287594413970085,0.0520725843967087,0.1710964192274759
47,0.033798690022819405,0.05424275951247728,0.17407070109760925
48,0.033736617674052075,0.05431548828635113,0.17426219961835113
49,0.033580920154939665,0.05312390477980057,0.17122720924892948
50,0.03317944559754923,0.05196554509723969,0.17027616092647188
51,0.03310835369538934,0.05156042993291934,0.16986572406237838
52,0.03257388331358799,0.05464444603384575,0.17324616954039243
53,0.03253725070831226,0.05205068251212456,0.17015144198638607
54,0.03229708456386829,0.052390755780982574,0.17105543780179233
55,0.032066399350433206,0.054859732937796404,0.17295328528201517
56,0.03190203382668009,0.05400563041742703,0.172325935420627
57,0.03182637287533166,0.05220773592186951,0.1702028435231312
58,0.031428685717482294,0.051697905394568644,0.1695659871149854
59,0.031533018133262695,0.05386568480271279,0.17248084588325288
60,0.031183911116013128,0.05123745818791619,0.16979332191813096
61,0.031135481124857575,0.0554752494685103,0.17548003594353961
62,0.03080544239367803,0.04945375183703274,0.16553102346550186
63,0.030469705884945755,0.053114873530311996,0.17111738171133165
64,0.03025300225961521,0.05013265395067905,0.1662791697045746
65,0.030205920541367563,0.06561150081495003,0.19083271418052977
66,0.030064538780687818,0.04865122002253408,0.1644320333987158
67,0.029743322109837583,0.05037196149686093,0.16707256231560927
68,0.0295964138778679,0.05254234138599714,0.17213074229575073
69,0.029493227777307136,0.050504726462614585,0.16720123279352558
70,0.02952933824867942,0.05097887573972587,0.16862707554287187
