epoch,step,train_gap_MAE,train_loss,val_gap_MAE,val_loss
0,9,5.103145122528076,29.671947479248047,,
0,19,4.0425872802734375,19.496631622314453,,
0,29,1.2644164562225342,2.6441144943237305,,
0,39,0.9850834608078003,1.4233845472335815,,
0,49,1.0478743314743042,1.9576321840286255,,
0,59,0.7037492990493774,0.7658025622367859,,
0,69,0.6187281608581543,0.6534284353256226,,
0,79,0.973414957523346,1.4008872509002686,,
0,89,0.8303732872009277,0.9493345618247986,,
0,99,0.764689564704895,0.8782579898834229,,
0,109,0.6541603803634644,0.7074339389801025,,
0,119,0.5357505083084106,0.44283026456832886,,
0,129,0.6130179166793823,0.542629599571228,,
0,139,0.6447697281837463,0.6062097549438477,,
0,149,0.7365049719810486,1.0117042064666748,,
0,159,0.5715277194976807,0.48370862007141113,,
0,169,0.6844620704650879,0.7473993301391602,,
0,179,0.6339281797409058,0.5776247382164001,,
0,189,0.6837644577026367,0.7073850035667419,,
0,199,0.5912432670593262,0.5674263834953308,,
0,209,0.6160046458244324,0.6480684280395508,,
0,219,0.6748534440994263,0.6477410793304443,,
0,229,0.6177579760551453,0.8436132073402405,,
0,239,0.6121335029602051,0.8191866874694824,,
0,249,0.5959203243255615,0.5466561317443848,,
0,259,0.5525336265563965,0.5325183272361755,,
0,269,0.8620778322219849,1.5245559215545654,,
0,279,0.7792869806289673,1.0143024921417236,,
0,289,0.5619664192199707,0.6071617603302002,,
0,299,0.522883415222168,0.468250572681427,,
0,309,0.5148127675056458,0.4375280439853668,,
0,319,0.561499834060669,0.5146007537841797,,
0,329,0.6563231348991394,0.6224949359893799,,
0,339,0.5676409602165222,0.5585287809371948,,
0,349,0.5921478867530823,0.5361590385437012,,
0,359,0.7766547203063965,0.9008260369300842,,
0,369,0.6684944033622742,0.7275386452674866,,
0,379,0.5618324875831604,0.47907400131225586,,
0,389,0.43475329875946045,0.4761229157447815,,
0,399,0.72816401720047,0.7431871891021729,,
0,409,0.5674793720245361,0.5543588399887085,,
0,419,0.6674152612686157,0.8915956616401672,,
0,429,0.42650726437568665,0.27829623222351074,,
0,439,0.497877836227417,0.45186173915863037,,
0,449,0.699852466583252,0.681649923324585,,
0,459,0.612739622592926,0.6077829599380493,,
0,469,0.5035296678543091,0.49388453364372253,,
0,479,0.670783281326294,0.7285900115966797,,
0,489,0.5255734324455261,0.40179306268692017,,
0,499,0.5144820213317871,0.5668179988861084,,
0,509,0.5911227464675903,0.5302552580833435,,
0,519,0.5650297403335571,0.47396671772003174,,
0,529,0.38967612385749817,0.23365887999534607,,
0,539,0.6781375408172607,0.6456894874572754,,
0,549,0.6990894079208374,0.9114476442337036,,
0,559,0.6653221845626831,0.8344829082489014,,
0,569,0.7925848364830017,1.0187945365905762,,
0,579,0.5121062994003296,0.45942673087120056,,
0,589,0.6763074398040771,0.6981793642044067,,
0,599,0.6802207231521606,0.7117716073989868,,
0,609,0.5823908448219299,0.4986646771430969,,
0,619,0.6603004932403564,0.8109938502311707,,
0,629,0.6952434182167053,0.6883163452148438,,
0,639,0.5929073095321655,0.4622330069541931,,
0,649,0.5965136885643005,0.48134076595306396,,
0,659,0.7136723399162292,0.759736955165863,,
0,669,0.5356751680374146,0.3911422789096832,,
0,679,0.5408704280853271,0.5677874684333801,,
0,689,0.45026999711990356,0.3218592405319214,,
0,699,0.5694947838783264,0.4994053244590759,,
0,709,0.549962043762207,0.4377720355987549,,
0,719,0.7004108428955078,0.7955538034439087,,
0,729,0.5195876359939575,0.45438438653945923,,
0,739,0.4610001742839813,0.3514118790626526,,
0,749,0.6082379817962646,0.6324928998947144,,
0,759,0.628121554851532,0.6201581358909607,,
0,769,0.5630474090576172,0.5258839130401611,,
