epoch,train_mse,val_mse,val_mae
130,0.00033759155909971286,0.00537320293597877,0.0493441171169281
131,0.0003352349002449292,0.005362782176211476,0.04903751106262207
132,0.00033290529427513257,0.005412814201787114,0.049238211727142336
133,0.0003353972020017875,0.005358496531844139,0.049025805187225345
134,0.0003316320773101954,0.005395950346440077,0.04932263054847717
135,0.0003315218452489429,0.005384914460033178,0.04929221470355988
136,0.0003321387342799744,0.005427075881883502,0.04929416596889496
137,0.0003314863299011736,0.005456574388965964,0.04971138622760773
138,0.0002619396582204576,0.0053448935564607385,0.04876744818687439
139,0.0002579855490455127,0.005335770440101624,0.048498458957672116
140,0.00025538946065627643,0.005319584136456251,0.04856208870410919
141,0.00025457444919811456,0.005372365874797106,0.04872560024261475
142,0.0002531086189723982,0.005337512097880244,0.04871278941631317
143,0.00025286007960814103,0.005363785205408931,0.04876758759021759
144,0.00025370386355514735,0.005356930515915155,0.04868865475654602
145,0.0002526403291819032,0.005365041613951326,0.04878106966018677
146,0.00025137149205262414,0.005412540477141738,0.04895894417762756
147,0.0002510521500952911,0.005382124913111329,0.04893787105083466
148,0.0002511039479302759,0.005391830626502633,0.048818365550041196
149,0.0002498770053425529,0.005412768490985036,0.04903454298973083
150,0.0002498321567037778,0.005402093905583024,0.048947809982299806
