epoch,train_mse,val_mse,val_mae
1,0.5722550408054091,0.32306803419589997,0.45017800164222715
2,0.18944676242439834,0.2714475430250168,0.41404963126182553
3,0.15234261174487848,0.21777421419620513,0.3626028378486633
4,0.11947291458518147,0.18163936924934387,0.3310910077571869
5,0.09821378531950907,0.21037343034744263,0.3622262318134308
6,0.08433593271309592,0.165003862285614,0.3195224507331848
7,0.0757388733012105,0.10302427809238433,0.2441189220905304
8,0.06716879464969538,0.08909315291643143,0.2249095248222351
9,0.06029408129714093,0.1966317019701004,0.3706634051322937
10,0.05613907675011118,0.0761741955935955,0.20675353441238403
11,0.05233031148748836,0.07506842945218087,0.2056660135269165
12,0.048690059213079596,0.0782091512799263,0.21275831615924834
13,0.04576870992987725,0.0876266003727913,0.23025605211257935
14,0.04364664089378511,0.06475001360774041,0.19190718760490416
15,0.04102614199200894,0.06578485466241836,0.19651784639358522
16,0.038812594589940484,0.06284709118008613,0.19175400705337525
17,0.03656216511148538,0.07087129505872726,0.20953307404518126
18,0.03502720554830948,0.05479395472407341,0.17847240121364594
19,0.03294766729607017,0.055755879068374634,0.18120744647979736
20,0.03175667099159699,0.04420576172471046,0.15861215038299561
21,0.030360124926088125,0.04644663754105568,0.16405170936584473
22,0.02934131261994773,0.04223642899394035,0.15722093663215636
23,0.027687166946381243,0.04468657612800598,0.16171813609600066
24,0.026391744755357126,0.03952693884670734,0.15114115178585052
25,0.025570417157909354,0.04747120131254196,0.16776687943935395
26,0.024618888476400005,0.06251899873614311,0.19820035626888274
27,0.02377667870722808,0.04550307509303093,0.1661915471315384
28,0.022789716833829462,0.03498964093327522,0.14221987566947936
29,0.02199737050403637,0.03481654604971409,0.14220195050239562
30,0.0210287011883867,0.03640596400201321,0.14458567628860475
31,0.02053491023067404,0.035627908208966254,0.1453974187374115
32,0.019575463207222882,0.031869196182489394,0.13767837052345275
33,0.0193955466210933,0.03704872193336487,0.15082923583984376
34,0.01840011477661316,0.0288362402677536,0.12915478954315185
35,0.018065141965004597,0.03654669671654701,0.1472348804950714
36,0.017262452426553016,0.032829305467009545,0.1418026614189148
37,0.016648932979361382,0.029466900900006296,0.133248481631279
38,0.016346234620778298,0.024777299103140832,0.11985340504646301
39,0.01584443788211771,0.027349788290262224,0.12625679137706758
40,0.015477092996591045,0.02757733753621578,0.12747815616130828
41,0.014959834440563497,0.025111454805731775,0.12021515259742736
42,0.014374183432941499,0.024317507100105287,0.11894904623031616
43,0.014188046894064124,0.04237576738595963,0.1637049554824829
44,0.013944476457867592,0.029837465086579324,0.13411641850471498
45,0.01349819502729347,0.022954534143209457,0.11621915454864502
46,0.013224592820888063,0.022776972007751466,0.1153712072610855
47,0.012829265977644382,0.02152380031943321,0.1117123101234436
48,0.012576394476120321,0.021570909717679023,0.11066312239170074
49,0.012220256696819328,0.025428622387349605,0.12433540313243865
50,0.012258239059241994,0.03211594199836254,0.14236514439582826
51,0.011759799890088202,0.02348277690410614,0.11689378905296326
52,0.011525812007864556,0.022025141298770905,0.11400932538509369
53,0.011234460632059793,0.019977671609818934,0.10708141396045685
54,0.011027395837826406,0.02187229768037796,0.11320482633113861
55,0.010771551871814503,0.02040599523484707,0.10893269569873809
56,0.01062945967561976,0.018878756611049177,0.10456117587089539
57,0.01046613803993559,0.019684904332458973,0.1059497771024704
58,0.01031647350928608,0.01953678582906723,0.10572096254825591
59,0.010083197524867209,0.01716589324325323,0.09955583789348603
60,0.010102778744144473,0.018329034335911275,0.10194970288276672
61,0.009810528704103604,0.018202657532691957,0.10264563388824463
62,0.009604358803115833,0.01747221936285496,0.10061094815731049
63,0.009370453279425303,0.018138734245300294,0.1020414270401001
64,0.009373661637095599,0.020350525537133218,0.10853791890144349
65,0.009232578703736685,0.01665241604745388,0.09828356022834778
66,0.009120730087184928,0.017340607586503028,0.0993695693731308
67,0.008818073845682362,0.01645366586893797,0.09748174891471863
68,0.008841939497812486,0.021423026075959205,0.11414631474018097
69,0.008615197239595437,0.016193959172070026,0.0959348593711853
70,0.008540762945193663,0.018035937318205835,0.10186769289970397
71,0.008490962908230733,0.015330249452590943,0.093640065741539
72,0.008501704274062433,0.015464336447417735,0.09332958099842072
73,0.008312149596930466,0.018775416687130928,0.10322641870975495
74,0.00825377998970916,0.015592108906805515,0.09419300467967986
75,0.007862983051230486,0.014805598144233227,0.09085973968505859
76,0.007905374087223945,0.015778493747115135,0.09407819080352783
77,0.007841385997177019,0.01684495780020952,0.1000862019777298
78,0.007659502459311819,0.017085080271959305,0.10052783803939819
79,0.007676533143306067,0.015204621677100658,0.09389480473995208
80,0.007604711748254716,0.015546779465675354,0.09445989181995391
81,0.007345941209191417,0.01893219851255417,0.10351848328113555
82,0.007450189569858471,0.01475104406774044,0.09159626085758209
83,0.0073498051516118655,0.013873644764721393,0.08806480705738068
