epoch,step,train_gap_MAE,train_loss,val_gap_MAE,val_loss
0,9,1.5187206268310547,3.5817971229553223,,
0,19,3.926586151123047,17.860973358154297,,
0,29,1.9754048585891724,5.158066749572754,,
0,39,1.049072265625,1.7106355428695679,,
0,49,0.7678035497665405,0.9702999591827393,,
0,59,0.930809736251831,1.5773760080337524,,
0,69,0.6535089612007141,0.5774486064910889,,
0,79,0.7269570231437683,0.888604462146759,,
0,89,0.8999132513999939,1.3405874967575073,,
0,99,0.8368240594863892,1.0346403121948242,,
0,109,0.754756510257721,0.9034554362297058,,
0,119,0.7585200071334839,0.8411228060722351,,
0,129,0.9048189520835876,1.5069786310195923,,
0,139,0.6184679269790649,0.6117255687713623,,
0,149,0.7585142850875854,0.7564316987991333,,
0,159,0.6094652414321899,0.6068904399871826,,
0,169,0.7813386917114258,0.8352198004722595,,
0,179,0.7197105884552002,0.8341320753097534,,
0,189,0.66524338722229,0.7065666913986206,,
0,199,0.5828741788864136,0.48555994033813477,,
0,209,0.6782456040382385,1.4436228275299072,,
0,219,0.6477832794189453,0.6364740133285522,,
0,229,0.6384484767913818,0.6441372036933899,,
0,239,0.648481011390686,0.8870229125022888,,
0,249,0.6744145154953003,0.7036449313163757,,
0,259,0.9395298361778259,1.1988065242767334,,
0,269,0.6000845432281494,0.58753502368927,,
0,279,0.5229446291923523,0.4813445508480072,,
0,289,0.4908808469772339,0.35827744007110596,,
0,299,0.4781208038330078,0.3144339919090271,,
0,309,0.5643067359924316,0.5699018836021423,,
0,319,0.8878442049026489,1.413586139678955,,
0,329,0.6330572366714478,0.6887341737747192,,
0,339,0.5741900205612183,0.7585926055908203,,
0,349,0.6014310717582703,0.611602783203125,,
0,359,0.40639886260032654,0.2825324833393097,,
0,369,0.6107469201087952,0.5710928440093994,,
0,379,0.5474245548248291,0.44242021441459656,,
0,389,0.7476071119308472,0.8963186144828796,,
0,399,0.5187008380889893,0.4913042485713959,,
0,409,0.6160287857055664,0.5660780668258667,,
0,419,0.5100804567337036,0.44379866123199463,,
0,429,0.5708618760108948,0.48366451263427734,,
0,439,0.5989865064620972,0.6255931854248047,,
0,449,0.5507334470748901,0.46562278270721436,,
0,459,0.5203862190246582,0.46511104702949524,,
0,469,0.6718859076499939,0.6762337684631348,,
0,479,0.7084701061248779,1.044815182685852,,
0,489,0.7623270153999329,0.9438740611076355,,
0,499,0.6553508043289185,0.7061416506767273,,
0,509,0.6100078821182251,0.6604605913162231,,
0,519,0.5039411783218384,0.4022272825241089,,
0,529,0.6439501643180847,0.6814783811569214,,
0,539,0.7872633337974548,1.055996298789978,,
0,549,0.6887472867965698,0.7792207598686218,,
0,559,0.5863049030303955,0.5537137985229492,,
0,569,0.7998186945915222,0.995352029800415,,
0,579,0.49509531259536743,0.4459267258644104,,
0,589,0.6764203310012817,1.0171470642089844,,
0,599,0.6328715085983276,0.7372608184814453,,
0,609,0.4581340551376343,0.31874415278434753,,
0,619,0.731106162071228,0.7098487615585327,,
0,629,0.5663689374923706,0.4760146737098694,,
0,639,0.5864150524139404,0.6592404246330261,,
0,649,0.5990070104598999,0.6501343846321106,,
0,659,0.5825067162513733,0.5413432121276855,,
0,669,0.6319651007652283,0.7348601818084717,,
0,679,0.6042341589927673,0.6510437726974487,,
0,689,0.6829237341880798,0.6884026527404785,,
0,699,0.6027249097824097,0.5549837350845337,,
0,709,0.599908709526062,0.6982682347297668,,
0,719,0.5757738351821899,0.43681764602661133,,
0,729,0.5217667818069458,0.47811225056648254,,
0,739,0.5335192680358887,0.6351240873336792,,
0,749,0.4563053548336029,0.34539252519607544,,
0,759,0.5468659400939941,0.42504963278770447,,
0,769,0.5614392757415771,0.5383678674697876,,
0,779,0.5418572425842285,0.46781623363494873,,
0,789,0.6007866859436035,0.8011482954025269,,
0,799,0.6357512474060059,0.7725249528884888,,
0,809,0.8008102774620056,0.9998574256896973,,
0,819,0.4556877911090851,0.346866637468338,,
0,829,0.682565450668335,0.9230872988700867,,
0,839,0.4849199056625366,0.3822212219238281,,
0,849,0.5226386785507202,0.3877933919429779,,
0,859,0.5571272373199463,0.49973878264427185,,
0,869,0.5280481576919556,0.4256350100040436,,
0,879,0.7856915593147278,1.1657816171646118,,
0,889,0.8519148826599121,1.082584261894226,,
0,899,0.3973265290260315,0.21494600176811218,,
0,909,0.6155576705932617,0.5274389982223511,,
0,919,0.453191339969635,0.40204936265945435,,
0,929,0.5655075311660767,0.49618834257125854,,
0,939,0.6395007371902466,0.6034359335899353,,
0,949,0.46339941024780273,0.3202986419200897,,
0,959,0.548042356967926,0.5342226028442383,,
0,969,0.5730925798416138,0.6072268486022949,,
0,979,0.4552210867404938,0.3127174973487854,,
0,989,0.8665235042572021,1.1250654458999634,,
0,999,0.8340791463851929,0.8918373584747314,,
0,1009,0.4266210198402405,0.2999471127986908,,
0,1019,0.5393688678741455,0.393718957901001,,
0,1029,0.4362362325191498,0.32174360752105713,,
0,1039,0.586683988571167,0.8313698768615723,,
0,1049,0.6312257051467896,0.5842019319534302,,
0,1059,0.4536982774734497,0.35560837388038635,,
0,1069,0.6546597480773926,0.7176603674888611,,
0,1079,0.43971729278564453,0.27162522077560425,,
0,1089,0.6357359290122986,0.607123851776123,,
