epoch,train_mse,val_mse,val_mae
1,0.17025750039943963,0.15384060727357865,0.2932635157108307
2,0.1047983078027892,0.13051846342086793,0.2684627718925476
3,0.08946054769987911,0.13355473158359527,0.2699736385822296
4,0.0799812412802194,0.10585463336706162,0.24326166834831237
5,0.07496703839194449,0.09651158514022827,0.2338674397468567
6,0.0700020920735166,0.09973121201992034,0.24343138206005097
7,0.0664613969996669,0.08621917583942414,0.22174232482910156
8,0.06301988961272711,0.08644128617048263,0.22132159481048583
9,0.06101778627125362,0.08151384155154229,0.2134778317451477
10,0.05847846931731165,0.08631539807319641,0.2239611433506012
11,0.05653331193352078,0.07791471388339996,0.2099692699432373
12,0.054646571307892806,0.07846654453873635,0.2110629252910614
13,0.05343515236482966,0.08373016042709351,0.21703320286273955
14,0.05202636419369509,0.07195142167210579,0.20031422815322875
15,0.05061430566833606,0.07468380858302116,0.2043230341911316
16,0.049593616208326224,0.07766714906096459,0.2075295672416687
17,0.04848685722759354,0.0700112079501152,0.19798375315666197
18,0.04739949958150761,0.07386182458400727,0.20241094155311584
19,0.04616332629742945,0.0779702523469925,0.2097200122356415
20,0.04565129974516093,0.06735744851827621,0.19522679340839386
21,0.044764022336499565,0.06705029764175414,0.19402100870609285
22,0.044187243904125956,0.06783764240145683,0.19812574594020843
23,0.043260049008470226,0.06339910193681716,0.1887602566242218
24,0.04290929011231981,0.06435446466207505,0.189720822763443
25,0.04203666008620258,0.06086309740543366,0.18536026649475099
26,0.04168657664940639,0.06253676218390465,0.18672946996688844
27,0.04089401594462839,0.059598469799757005,0.1830381608247757
28,0.040140966947672156,0.061509061896801,0.1886596671104431
29,0.039967192368546144,0.05780642052292824,0.18025771095752716
30,0.03924454724325434,0.06249004900455475,0.18644491596221924
31,0.03885964560291162,0.05999896876811981,0.1828890095233917
32,0.03825397767541202,0.05681842917203903,0.17797386331558226
33,0.03768901796900658,0.05811261134147644,0.18030207748413085
34,0.037426886326333224,0.05773479894399643,0.18031605308055879
