epoch,train_mse,val_mse,val_mae
1,0.17432007727515103,0.18465914187205,0.3205556810827036
2,0.10665413863608973,0.13505121284437627,0.27119135067549116
3,0.09124918188864163,0.11698551452425034,0.25903333316818433
4,0.08311838680582291,0.1618323233170784,0.3087866000331688
5,0.07563532506024119,0.10923709193655888,0.2529822739313422
6,0.07121275773645358,0.1163485064279101,0.2553279315861305
7,0.06750432790683368,0.09145364360525768,0.22779670370688435
8,0.06383922337223738,0.08988026820728559,0.22433132339141643
9,0.06122759918294386,0.09847681264324053,0.23829684676284282
10,0.05909132670608581,0.09273486912163957,0.2283847569088993
11,0.057048830847729055,0.08026664575779283,0.21212584722901323
12,0.05550312107342204,0.07831229848215852,0.20882920417765233
13,0.05389364466907134,0.07707580136549379,0.2081253912200496
14,0.05255857071070681,0.08403754472131167,0.21534334551729503
15,0.05114114929514814,0.08464012141986915,0.21915074079251567
16,0.05018296962581005,0.08298879701920098,0.21512761418903073
17,0.04889199579295321,0.07220921152038767,0.19980360781354642
18,0.04795397287071649,0.07164922948642799,0.1993925419275088
19,0.04709644388880996,0.07648408802005938,0.2073757711339232
20,0.04636062450890903,0.07076814669785693,0.19843001151717257
21,0.0456088467994492,0.07026355772092056,0.19746080203349006
22,0.044752760746936356,0.07244412270578543,0.19972125548867378
23,0.04379856913241395,0.07032972351679022,0.1978033744877908
24,0.043649179614219866,0.06893282186581365,0.19671690085881313
25,0.04278520866858342,0.06676261194308289,0.19373800921656983
26,0.04251560875961588,0.06393467407292897,0.18907109150999157
27,0.04137942434094153,0.07381471742104292,0.20120761008708382
28,0.04117583410563404,0.07091206149078878,0.19828075354119137
29,0.04054763308702546,0.061839746825694854,0.18542193980116023
30,0.040002179850095874,0.06271487750528165,0.186612127498413
31,0.039372439798260106,0.0745941942404928,0.20190276391078124
32,0.039072638377689636,0.06376382290091454,0.18842087044934927
33,0.038851819087059355,0.05892192499176366,0.18031408988508274
34,0.038344971761010635,0.06408391354746076,0.18878743678233423
35,0.037514886580425275,0.05946328841718723,0.18171789419630074
36,0.03743300382208771,0.06128967341813237,0.18292778859324005
37,0.03695914660198402,0.059572061069203215,0.1832586557941864
38,0.03675951639895482,0.05857799339848429,0.1789264295167317
39,0.036399782489981526,0.059165361206310836,0.1800126339111235
40,0.03620039287655304,0.06132619619041483,0.1876997929651566
41,0.0359254934077055,0.060671114437734826,0.18411266316261748
42,0.03533098516315347,0.059264951189441036,0.18427428249407823
43,0.03516602845009561,0.05848015481376196,0.17875764006040498
44,0.03493206588554107,0.05608173193192068,0.17657939634911377
45,0.034514737184280685,0.06140504142227208,0.1847438820638688
46,0.03406131422775155,0.05619549846499737,0.17829851942726443
47,0.03390858994916037,0.05393989274263619,0.17284836599989548
48,0.03358178743344422,0.05732376571096321,0.17928024842853366
49,0.03355740767755631,0.05335679674680687,0.17143015231705674
50,0.033341022945674544,0.052978639784258715,0.17198706318331103
51,0.032983928319881985,0.05271034256941607,0.16972637313190225
52,0.03275810421420913,0.056105094055129714,0.1758705355619369
53,0.032635600758621215,0.05292857174369289,0.17108951152159171
54,0.03208221105367075,0.055206843053657674,0.17444726340697644
55,0.03213432088333706,0.0612582571051094,0.17797879750672296
56,0.031905453151850345,0.054675379213477315,0.17395569382845186
57,0.031746845285498676,0.051174119466817915,0.1688042314994921
58,0.031628203919486404,0.05937765087090364,0.18378880732305314
59,0.03141549765564821,0.056246023558790346,0.17761224648151194
60,0.031050415377746998,0.05253620689582052,0.17123481293004522
61,0.031065297278367095,0.05374558660986408,0.17216241947419872
62,0.030577642550554004,0.05127951405987429,0.1674470232320854
63,0.03053709296013459,0.05056083683691322,0.16619335292065934
64,0.0303199277829251,0.050482228005377966,0.16609867701770642
65,0.030081645746832184,0.053505666461147995,0.171517192775263
66,0.030010880549328458,0.050825829804968706,0.1690420883197372
67,0.029800083522537445,0.051045235035425476,0.1662598022907633
68,0.029713281456429205,0.05423647932509513,0.17471743916586835
69,0.029287549174668855,0.05024079938260348,0.16649465352071313
70,0.029377244569365198,0.05107287559944455,0.1676196930086468
71,0.02925642768777739,0.04842803909318815,0.1634533323662494
72,0.02900973270385763,0.048781833662896006,0.16247563452145872
73,0.029033751961099787,0.049063750411505035,0.1652726638866548
74,0.02866855898686508,0.049100775319775664,0.1644059487514646
75,0.028770324523868723,0.04805336991809226,0.16460661921653874
76,0.028621217778927368,0.05011188706691628,0.16480330712731658
77,0.028243896938609275,0.051541875300399755,0.16730080472396108
78,0.028181525687759352,0.049733112909501734,0.1660112644165816
79,0.028007297948268197,0.04632748157836097,0.1585976641394809
80,0.02785837646312673,0.052204572369926046,0.16939761446747478
81,0.027806083341375784,0.049466940338509735,0.16605562080550082
82,0.027829932747818066,0.046222259156758434,0.15920781979892157
83,0.027550379161868248,0.04894811090394863,0.16427644669695257
84,0.02739281316877874,0.04748993947319524,0.16305809983927969
85,0.027522056686065433,0.04673091589671013,0.16039804057190016
86,0.02709132975870992,0.04719381672084254,0.16166139066305893
87,0.027042702342544658,0.04672932207953408,0.16064847001312868
88,0.027095137082987365,0.046812240464018724,0.160203581545902
89,0.0267446864801238,0.04467907544989419,0.15700291355368942
90,0.02680911890963645,0.0452863347782761,0.1580189609440115
91,0.026457351713212025,0.04767928738154139,0.16137361191176114
92,0.026584706743514968,0.04698612498989221,0.161314578392742
93,0.02635145514276923,0.04739981908859449,0.16172397502070218
94,0.02627372745372401,0.045592892878848115,0.15873417680820978
95,0.026271183571062038,0.04581414005365119,0.15807853743341696
96,0.026081526884613376,0.05043759446602244,0.16703418425023714
97,0.026074249226621857,0.042891991782660406,0.1535023913273778
98,0.02593535369587133,0.04456004517473668,0.1566785971323649
99,0.025775620417982207,0.04589406892555912,0.15850095837103303
100,0.025906871855919545,0.04489591080123912,0.15705640554920136
