epoch,step,train_gap_MAE,train_loss,val_gap_MAE,val_loss
0,9,1.2800568342208862,2.221423387527466,,
0,19,1.1742140054702759,2.100872039794922,,
0,29,0.7444939613342285,0.9738078713417053,,
0,39,0.786357045173645,1.0489871501922607,,
0,49,0.8766103982925415,1.6471219062805176,,
0,59,0.789441704750061,0.9367225170135498,,
0,69,0.5522429347038269,0.5598434805870056,,
0,79,0.9261054992675781,1.1540632247924805,,
0,89,0.9730958938598633,1.3300648927688599,,
0,99,0.7207280993461609,0.994212806224823,,
0,109,0.8487670421600342,1.1814169883728027,,
0,119,0.6675593852996826,0.655258297920227,,
0,129,0.7940964698791504,0.9730165600776672,,
0,139,0.7304246425628662,0.7729617953300476,,
0,149,0.5595705509185791,0.4974125325679779,,
0,159,0.6755483150482178,0.9922815561294556,,
0,169,0.7346196174621582,0.8533585071563721,,
0,179,1.1079424619674683,1.6262381076812744,,
0,189,0.8429567217826843,1.0186914205551147,,
0,199,0.6748461723327637,0.6932802796363831,,
0,209,0.6422736048698425,0.7733553647994995,,
0,219,0.6726565361022949,0.7024325728416443,,
0,229,0.5327958464622498,0.5466930866241455,,
0,239,0.7676959037780762,0.9265272617340088,,
0,249,0.7578045129776001,1.2295877933502197,,
0,259,0.7709591388702393,1.8983299732208252,,
0,269,0.569057822227478,0.4426458775997162,,
0,279,0.5851304531097412,0.6189442873001099,,
0,289,0.7709708213806152,1.0509040355682373,,
0,299,0.91158127784729,1.0993447303771973,,
0,309,1.0520076751708984,1.864983320236206,,
0,319,0.6071401834487915,0.4584810733795166,,
0,329,0.5905693173408508,0.6878007650375366,,
0,339,0.736840546131134,0.9064726829528809,,
0,349,0.9511113166809082,1.4495816230773926,,
0,359,0.654083788394928,0.6077653765678406,,
0,369,0.7767723798751831,0.886185348033905,,
0,379,0.8046824336051941,0.8585280179977417,,
0,389,0.9798046946525574,1.8972805738449097,,
0,399,0.6416581869125366,0.6946375370025635,,
0,409,0.6847811341285706,0.7908869981765747,,
0,419,0.9512439966201782,1.3772854804992676,,
0,429,0.7715091705322266,1.3426401615142822,,
0,439,0.7010757327079773,0.7420005202293396,,
0,449,0.5676684975624084,0.5854596495628357,,
0,459,1.0432125329971313,1.4807212352752686,,
0,469,0.3989142179489136,0.269092321395874,,
0,479,1.2605798244476318,2.180053234100342,,
0,489,0.530515193939209,0.5211867094039917,,
0,499,0.727314829826355,0.7466342449188232,,
0,509,0.6422587633132935,0.5406705737113953,,
0,519,0.4431934356689453,0.3597431182861328,,
0,529,0.8029121160507202,0.9780740141868591,,
0,539,0.5614413022994995,0.4968336820602417,,
0,549,0.8559483289718628,1.1101924180984497,,
0,559,0.4933511018753052,0.39249545335769653,,
0,569,0.8477668762207031,1.0628212690353394,,
0,579,0.6257504820823669,0.5953975319862366,,
0,589,0.7278314828872681,0.8609398603439331,,
0,599,0.6070408821105957,0.7905565500259399,,
0,609,0.6851741671562195,0.6771066784858704,,
0,619,0.6601468920707703,0.6662625670433044,,
0,629,0.6248700618743896,0.6552717685699463,,
0,639,0.4980902671813965,0.39020681381225586,,
0,649,0.5737384557723999,0.45260873436927795,,
0,659,0.5534156560897827,0.6800534725189209,,
0,669,0.624267578125,0.6304640769958496,,
0,679,0.5639986395835876,0.4569976031780243,,
0,689,0.5736472010612488,0.6033691167831421,,
0,699,0.5781660079956055,0.5380609631538391,,
0,709,0.5064306855201721,0.4230543375015259,,
0,719,0.5208162069320679,0.38985884189605713,,
0,729,0.5486617088317871,0.5106267929077148,,
0,739,0.7109736204147339,0.7144294381141663,,
0,749,0.7334677577018738,0.8042358160018921,,
0,759,0.7186530232429504,0.8931974172592163,,
0,769,0.7015864849090576,0.7847167253494263,,
0,779,0.5226112008094788,0.5504330992698669,,
0,789,0.849250853061676,1.0098800659179688,,
0,799,0.6538426280021667,0.6989282965660095,,
0,809,0.6026589870452881,0.6711077690124512,,
0,819,0.6265689134597778,0.5962710380554199,,
0,829,0.620658278465271,0.5783133506774902,,
0,839,0.581581711769104,0.7251346707344055,,
0,849,0.6672823429107666,0.6998887062072754,,
0,859,0.6151455640792847,0.6090822219848633,,
0,869,0.5235602855682373,0.5186077952384949,,
0,879,0.5060980319976807,0.6198330521583557,,
0,889,0.6386944055557251,0.5300467014312744,,
0,899,0.74486243724823,0.7120554447174072,,
0,909,0.5984172821044922,0.5043486952781677,,
0,919,0.7000076770782471,0.7459368705749512,,
0,929,0.590478777885437,0.5393021106719971,,
0,939,0.5945850610733032,0.4406507611274719,,
0,949,0.5792840123176575,0.5417098999023438,,
0,959,0.41340917348861694,0.317327082157135,,
0,969,0.690816342830658,0.7207326292991638,,
0,979,0.6315229535102844,0.766961932182312,,
0,989,0.5996708273887634,0.49776938557624817,,
0,999,0.6748045682907104,0.759845495223999,,
0,1009,0.47007113695144653,0.32152825593948364,,
0,1019,0.5638166666030884,0.4492262601852417,,
